id,created_at,updated_at,hotel_id,customer,content,score,customer_level,influence_count,travel_type,comment_time,comment_count,hotel_type
221692,2018-11-20 01:48:53.445019+00,2018-11-20 01:48:53.445019+00,374912,M***5,我整一个没睡好。简直了。我觉得是我最糟糕的一个选择。。。走廊和厕所装修太压抑了。一直睡睡醒醒。房间里面感觉很闷……我都不想说我住过这里！！！,1,level_new,0,独自旅行,2017年02月入住,1,安达仕客房
221658,2018-11-20 01:48:53.192234+00,2018-11-20 01:48:53.192234+00,375214,后***8,下次在也不住了,1.8,level_daren,6,商务出差,2016年08月入住,29,精致客房
221734,2018-11-20 01:48:53.6307+00,2018-11-20 01:48:53.6307+00,374485,M***9,达不到五里级酒店,2.5,level_new,0,代人预订,2017年02月入住,2,豪华房
221773,2018-11-20 01:48:53.826397+00,2018-11-20 01:48:53.826397+00,374912,M***0,真心一般 破的,1,level_new,0,独自旅行,2018年04月入住,3,安达仕客房
221475,2018-11-20 01:48:52.290477+00,2018-11-20 01:48:52.290477+00,374485,1***8,服务员态度傲慢。,1.8,level_daren,3,商务出差,2016年04月入住,24,豪华房
221724,2018-11-20 01:48:53.547+00,2018-11-20 01:48:53.547+00,375214,m***d,马桶圈是热的，还可以泡澡。,1,level_daren,0,代人预订,2016年02月入住,9,精致客房
221407,2018-11-20 01:48:51.731825+00,2018-11-20 01:48:51.731825+00,375214,1***6,位置一般，设施陈旧，服务不好。应该不会再去住了。,1.8,level_daren,4,商务出差,2017年11月入住,10,精致客房
221772,2018-11-20 01:48:53.826056+00,2018-11-20 01:48:53.826056+00,374912,k***e,除了地理位置 其它没有任何觉得好的地方  早上竟然还有楼层装修,2.8,level_daren,0,情侣出游,2018年05月入住,15,安达仕客房
222166,2018-11-20 01:48:55.843+00,2018-11-20 01:48:55.843+00,375214,蝈***8,位置很好，下次还选择,1.8,level_master,86,商务出差,2016年09月入住,127,精致客房
275177,2018-11-20 02:17:38.122442+00,2018-11-20 02:17:38.122442+00,345001,H***r,前台人手不足,2.3,level_daren,0,商务出差,2017年10月入住,23,和风园景房
221717,2018-11-20 01:48:53.539947+00,2018-11-20 01:48:53.539947+00,374912,3***0,"差评！服务特别差！差到不能再差！
在携程我一年消费几十万吧，积分百十万，五星酒店住太多了，上海安达仕这个服务全球最烂！
晚上6点到店，告诉没房！要么维修房没热水，要么无法付费升级，也不说明原因，前台脸冷冷的，毫无专业可言。打电话找值班经理，根本找不到，说在忙！我就问问，你们酒店自己确认给我的房间，订单自己搞错了，是我责任？你们房间维修，在我入住之前没有任何告知说明，等我到店了才说，让我自己选，是我责任？凯悦酒店集团住太多了，没遇见一个像你们这样服务的前台，连最基本的服务都没有。值班经理回电话就说：送果盘、送巧克力。哪个稀罕你这些东西吗？自己服务有问题，不去调查清楚，刚一进酒店门，已经被气的半死。怪不得很多评论都反映这家酒店服务有问题，百闻不如一见，就这一次，以后不会再住！提醒大家：如果你想找不愉快，那么请选择这家酒店；如果你想被气死，请选择这家酒店；如果你不想洗热水澡，请选择这家酒店！",1,level_daren,67,家庭亲子,2017年05月入住,17,安达仕客房
222325,2018-11-20 01:48:57.339464+00,2018-11-20 01:48:57.339464+00,374912,2***0,我只想说，酒店哪里来的这么多好评，一个差评都没有。可想而知啊！！！！本人住过很多五星级酒店，但这家是最差的。房间也很一般，哪里有评价说的那么好。只适合商务出差，不适合带宝宝的人住。打电话问酒店，有医生吗？回复说不知道，问有宝宝乐园吗？没听说过，哈。我更推荐隔壁的雅诗阁酒店，服务好，房间也好。这里太失望，还有每晚收服务费，根本没有得到任何服务，总之不推荐。服务差,1,level_daren,14,家庭亲子,2017年10月入住,26,安达仕客房
221808,2018-11-20 01:48:54.079595+00,2018-11-20 01:48:54.079595+00,374912,小***猪,酒店的地理位置打车不方便，客房大姐很有礼貌，早餐也不错，分中西自助餐厅，大堂服务人员多，但真正在服务的感受不到有几个，房间比较老旧啦，插座什么都是隐形设计感觉挺节约空间的，有一张床中间是塌下去的，让人很不舒服，浴衣看去很久手感不好，墙纸很多脱落啦，桌面上摆满了各种宣传品，最让人恶心的椅子上竟然有血,1.8,level_master,36,商务出差,2017年06月入住,76,安达仕客房
222181,2018-11-20 01:48:56.091811+00,2018-11-20 01:48:56.091811+00,375214,M***0,房间很旧，床头灯的按钮都裂了。地毯貌似也没清理看上去有点脏。前台服务态度差评。,2.8,level_daren,0,独自旅行,2018年07月入住,6,精致客房
221989,2018-11-20 01:48:54.746122+00,2018-11-20 01:48:54.746122+00,374912,_***3,携程的奇怪设置和规定导致白白交了三千多块没能入住只能多花3000去临时自己定 很搞笑了不会再用这软件了：）,1,level_new,0,其它,2017年12月入住,1,安达仕客房
222293,2018-11-20 01:48:57.271+00,2018-11-20 01:48:57.271+00,375214,D***9,一般般,2.5,level_new,0,商务出差,2017年03月入住,3,精致客房
222322,2018-11-20 01:48:57.337694+00,2018-11-20 01:48:57.337694+00,375214,咪***子,房间卫生真的不怎样，设施有些老,2.8,level_master,2,商务出差,2016年05月入住,32,精致客房
222484,2018-11-20 01:48:58.560596+00,2018-11-20 01:48:58.560596+00,374912,g***8,不是很好的一次体验，中午一点到了说房间没有清洁，如果马上入驻需要➕300升级房间，态度很一般，我和太太在大堂等了一个半小时，非常恼火，最后勉强安排了，酒店房间小，泳池小，不会再来了。,2.5,level_daren,1,商务出差,2018年10月入住,10,安达仕客房
222438,2018-11-20 01:48:58.145773+00,2018-11-20 01:48:58.145773+00,375214,M***5,房间有点旧，房价相对来说比较划算，周边医院，书店，吃的，还有商场，交通也挺便利，，，，，，，，，，，,2.8,level_master,6,商务出差,2016年10月入住,101,精致客房
275369,2018-11-20 02:17:47.523117+00,2018-11-20 02:17:47.523117+00,345001,M***7,服务非常不到位,1.5,level_new,0,商务出差,2016年09月入住,0,日航高级房
222095,2018-11-20 01:48:55.267751+00,2018-11-20 01:48:55.267751+00,374485,c***q,太没责任心的酒店,1,level_daren,3,代人预订,2017年01月入住,25,豪华房
222528,2018-11-20 01:48:58.665253+00,2018-11-20 01:48:58.665253+00,375214,山***荡,环境1????般，设施有些陈旧，服务有待进一步提高！,2.8,level_daren,16,商务出差,2015年11月入住,17,精致客房
275350,2018-11-20 02:17:46.915354+00,2018-11-20 02:17:46.915354+00,345001,智***雾,一般般,2.3,level_daren,11,商务出差,2017年08月入住,16,日航豪华房
222497,2018-11-20 01:48:58.568068+00,2018-11-20 01:48:58.568068+00,375214,d***u,入住的房间太吵，前台接待漫不经心不按要求选房。要求调房间，经理暗讽你住不起高级房，素质差。总之，不舒心！,2,level_daren,2,商务出差,2016年04月入住,13,精致客房
221998,2018-11-20 01:48:54.787706+00,2018-11-20 01:48:54.787706+00,374485,1***5,大床双床房型都无法保证 其他都是空谈。现在的红塔可以烂成这样。,1,level_new,2,商务出差,2016年03月入住,4,豪华房
222091,2018-11-20 01:48:55.261419+00,2018-11-20 01:48:55.261419+00,374912,1***1,住过最烂的5星酒店，服务不如3星，所有服务人员都是冷冰冰的，全酒店感觉几乎没有服务，除了退房的那个人服务不错，以后不会在考虑入住,2.3,level_daren,16,商务出差,2017年12月入住,22,安达仕客房
223235,2018-11-20 01:49:03.226586+00,2018-11-20 01:49:03.226586+00,375214,1***6,很差，环境不好,2.8,level_daren,1,独自旅行,2016年04月入住,5,精致客房
222750,2018-11-20 01:49:00.101479+00,2018-11-20 01:49:00.101479+00,374912,1***8,差到没有边的酒店 酒店上楼没有标 如同迷宫 退房人服务员没有教养 直接问你几号房 不会说您好 由于我拉肚子司机在楼下等我 旁边有停车位 不让师傅停 说人神经病 这样的酒店 没有地理位置倒闭了吧,1,level_daren,8,商务出差,2018年09月入住,13,安达仕客房
223123,2018-11-20 01:49:02.458948+00,2018-11-20 01:49:02.458948+00,374912,1***8,现在的酒店管理与以前相比太差了，真的不推荐，根本没有五星酒店管理的服务。特别是前台的服务员让人感觉不专业而且很不礼貌,1.8,level_daren,1,朋友出游,2018年09月入住,5,安达仕客房
223000,2018-11-20 01:49:01.371099+00,2018-11-20 01:49:01.371099+00,374912,s***3,"这酒店除了地理位置好之外其他一无是处！
首先，我在携程上要求尽量高楼层结果入住后给了我最低的6楼！！！
然后打开窗外面几乎百分之80都被遮挡！
还发现房间里只有速溶咖啡而对面的房间有胶囊咖啡！都是一个酒店一个楼层为什么还有这样区别对待？
房间的设施，空调那个噪音吵得整完都没睡好，即使把空调关了还有噪音存在！绝了！
酒店配备的洗漱用品也和快捷酒店差不多，真心不值这价！
反正打死我也不会再来第二次！
同样的价格还不如住对面的朗庭酒店。哎真是后悔。",1.8,level_daren,8,商务出差,2018年08月入住,9,安达仕客房
222760,2018-11-20 01:49:00.119102+00,2018-11-20 01:49:00.119102+00,375214,_***5,地方很一般，房间很小,2.8,level_new,0,朋友出游,2018年04月入住,1,精致客房
275339,2018-11-20 02:17:46.607486+00,2018-11-20 02:17:46.607486+00,345001,j***1,差差差差差,2.8,level_new,0,商务出差,2018年02月入住,2,日航高级房
223095,2018-11-20 01:49:02.245937+00,2018-11-20 01:49:02.245937+00,375214,1***7,总机的服务让人想掐死她！,1,level_new,0,商务出差,2016年01月入住,4,精致客房
223052,2018-11-20 01:49:01.719466+00,2018-11-20 01:49:01.719466+00,374912,1***5,服务很差，特别是前台，对本国人和对外国人态度相差甚远，悲哀啊！,2.8,level_new,0,其它,2018年04月入住,3,安达仕客房
222591,2018-11-20 01:48:59.047316+00,2018-11-20 01:48:59.047316+00,374912,B***m,之前住过一次安达仕，旁边的朗庭也住过很多次，因为就在新天地位置太好。这次入住安达仕太失望。前台工作人员太差，尤其是一个戴眼镜个子不高眼睛小小的男性前台人员，说话一副轻蔑的样子，好像是你爱住不住，你不来自然有人的样子，完全感受不到热情，这次入住，一共入住五天，几乎每天酒店都搞些事情出来，前两天态度还很好，后来干脆不理，无奈拿着一大堆行李换到万豪。9号退房，前台告诉我有一天房费需要刷，我说你直接从预授权扣，她告诉我扣不了，我又从支付宝给她付了房费，可这个前台竟然没给我撤销预授权，退房第二天我打电话，酒店预订部说她会通知前台撤销，又等一天，还是没有，第三天我又打电话，语气很着急才帮我转到前台，前台的人查了半天告诉我昨天帮我撤销过了，呵呵，你们不要当客人都是傻子好吗？信用卡是我自己的，你们做预授权还是撤销预授权，银行的短信会立马发到我手机上，为什么我在跟你说话的时候短信才过来？前台可以接触到客人的银行卡身份信息，这么不诚信跟客人撒谎，没有隐患吗？不会再来住这家酒店，如果需要在新天地附近活动我会选择朗庭。,2,level_daren,25,情侣出游,2018年06月入住,15,安达仕客房
223297,2018-11-20 01:49:03.692856+00,2018-11-20 01:49:03.692856+00,375214,后***8,真是服了叫餐付款没找零就算了，打电话过来问我要，在问说没核实好。没核实你打电话过来要,2,level_daren,6,代人预订,2018年04月入住,29,精致客房
222871,2018-11-20 01:49:00.506854+00,2018-11-20 01:49:00.506854+00,374912,S***l,永远扣着顾客的预授权 难道到了退房时间 我已离店 不应该把预授权取消么 什么霸王条款 还要我打电话给前台 都入住那么多次了 真的很糟心,1,level_master,49,商务出差,2018年08月入住,231,安达仕客房
222839,2018-11-20 01:49:00.398256+00,2018-11-20 01:49:00.398256+00,374912,_***8,很少点评，但这次却想吐吐槽！安达仕酒店在新天地旁边，位置比较好，出行，逛街，地铁都很方便，所以酒店价格相对较贵。但入住以后觉得根本不值这个房价，有的地方甚至不如四星级酒店。第一天不做清洁，晚上回来只有打电话叫做夜床，结果只是简单换了毛巾。第二天的清洁，也很糟糕，放在房间里的一些垃圾也不收，直到走那天都没收，居然把刷牙的杯子给我放到床头摆起，我也是服了这个酒店的服务。房间装修非常LOW，美其名曰现代感，唯一值得称道的就是IPAD控制电器，灯光等，但浴缸，洗手盆原想有酷炫感，用的类似亚克力材质，感觉非常低劣，看上去很脏。卫生间功能性也不强，没有垃圾桶，扔个东西需要跑到马桶旁边垃圾桶扔。毛巾回收就一个盒子，又小又不好用，设计师脑壳进水了。整个房间偏小，居然连放行李的架子都没有，每个酒店都有，专业名称叫啥不知道，入住三天东西只有全放地上。房间地面木地板，五星级酒店都会用地毯吧，只要清洁维护好，舒适感会好很多。住进去几天，床上用品从来不换，而且我怀疑我们入住之前的别人的床上用品没换，造成我老婆皮肤过敏，只要床单不干净，我老婆皮肤会很敏感。我住了这么多国外国内五星酒店，安仕达的体验感最差，价格也还很贵。非常后悔的一次选择，下次不会选择安达仕酒店。喜欢酒店管理者不要只是在意销售，希望做好酒店软件，硬件的完善，才能留住客人。搞再多虚的，什么炫酷体验，什么无前台轻松CHECK IN，大堂体验感也超不好，酒店门前广场还天天在搞什么小集市，乱七八糟，非常不好。,2.3,level_new,0,家庭亲子,2017年04月入住,1,安达仕客房
223305,2018-11-20 01:49:03.69846+00,2018-11-20 01:49:03.69846+00,375214,侠***行,房间地毯不是一般脏，以为类似台北神旺的水平，太失望了。,2.8,level_daren,0,商务出差,2017年06月入住,8,精致客房
223389,2018-11-20 01:49:03.947517+00,2018-11-20 01:49:03.947517+00,375214,_***2,强制消费，态度恶劣。,1.8,level_new,0,商务出差,2016年04月入住,4,精致客房
223433,2018-11-20 01:49:04.08577+00,2018-11-20 01:49:04.08577+00,374912,1***6,永远不会在住的一个酒店，之前住过几次，这次体验差到无法形容，首先门卡刷不了来回跑几次，没人拿行李，房间蓬头是有问题的，退房叫帮拿行李，没人理会，等了十分钟没人来，还是自己拿下来，前台全程冷漠脸。总之永远拉黑这家酒店。,2,level_daren,6,其它,2018年07月入住,7,安达仕客房
223761,2018-11-20 01:49:06.743281+00,2018-11-20 01:49:06.743281+00,374912,2***2,非常差，3点到酒店，居然说没清理好房间！问什么时候清理好，告诉我不知道！,1,level_new,0,商务出差,2017年05月入住,2,安达仕超级大客房
224117,2018-11-20 01:49:10.111265+00,2018-11-20 01:49:10.111265+00,369832,_***8,房间设施路价格不匹配，顶多能达到二星宾馆的,2,level_new,0,商务出差,2018年08月入住,2,特惠房
223917,2018-11-20 01:49:08.40639+00,2018-11-20 01:49:08.40639+00,374912,E***0,行李基本是自己拿，大堂没看到有帮忙拿行李的，酒店房间不算大，灯光有点情趣酒店的意思，和东京的安达仕两个画风。,2.8,level_daren,10,朋友出游,2017年05月入住,10,安达仕客房
223991,2018-11-20 01:49:08.812276+00,2018-11-20 01:49:08.812276+00,374912,E***2,酒店看外观看地段绝对是一高档豪华酒店 但是酒店卫生就差距有点大了 房间一开空调就是潮湿的死气味 住了四天 被臭了四天 搞卫生的打扫卫生也是马虎的很 每天都是被子一铺就完 也不管你床上有什么需要清理的 下次不会再住 也不会推荐给朋友来,2.8,level_daren,4,家庭亲子,2018年06月入住,9,安达仕客房
223916,2018-11-20 01:49:08.405322+00,2018-11-20 01:49:08.405322+00,374912,M***5,代人预订，订单服务之差，完全不是豪华酒店的标准。电话转接十有八九不通，同一个问题N个人解决，已经提交了预付款竟然还让入店客人再收担保。不管入住体验如何，这靠谱程度，是不敢再订了。,2.5,level_new,1,代人预订,2017年08月入住,3,安达仕新天地景观房
223533,2018-11-20 01:49:04.5311+00,2018-11-20 01:49:04.5311+00,375214,海***域,非常一般,2.3,level_daren,0,商务出差,2017年03月入住,13,精致客房
224323,2018-11-20 01:49:11.672353+00,2018-11-20 01:49:11.672353+00,374912,1***3,因为台风原因去不了上海、不能入住还不给退款！要我提供航空公司盖章证明！给的说法让我觉得我还得冒着生命危险去住这酒店了！简直太可笑了！不管是酒店还是携程这种服务让我感觉极差！,1,level_daren,1,商务出差,2016年07月入住,7,安达仕客房
224151,2018-11-20 01:49:10.235815+00,2018-11-20 01:49:10.235815+00,374912,1***5,服务烂，设施烂，空调漏水让客人凌晨两点都不能休息，不推荐订这家酒店，再也不会入住。,2,level_daren,1,商务出差,2016年07月入住,11,安达仕客房
224193,2018-11-20 01:49:10.559717+00,2018-11-20 01:49:10.559717+00,374912,M***6,门口的看见人来 也不会去帮忙提行李 假装看不见,2.8,level_new,0,独自旅行,2018年05月入住,3,安达仕大客房
224253,2018-11-20 01:49:10.763904+00,2018-11-20 01:49:10.763904+00,345827,t***1,携程帮定的酒店就是个垃圾，到酒店才和我说没标间了，不会提早通知的吗？!我定的时候就是显示大床/双床啊！携程沟通也没任何效果!为什么到店要我多付450元才给双人床，明显是坑人!到最后直接说加钱也没双人床了，这么大的酒店，居然一个房间也没有，可能吗？而且我来办入住才下午2点多，居然说所有房间都满了!真是笑屎我了！大床房那么小，还是角落里的房间，地毯好脏好黑!前台服务人员态度也不好，随便我怎么办的样子，什么态度!以前来上海还住过几次，这次感觉真的是服务差环境差，样样不如以前了!一点不像5星酒店!以后再也不会来住了!,1.8,level_daren,12,朋友出游,2018年06月入住,23,豪华房
224034,2018-11-20 01:49:09.081074+00,2018-11-20 01:49:09.081074+00,374912,_***1,预定系统和专线电话还有前台服务很差 定房后全款也付了 根本没有人跟踪 反馈非常慢 体验非常差 服务态度很差,2.5,level_new,1,商务出差,2018年08月入住,3,安达仕客房
223726,2018-11-20 01:49:06.551547+00,2018-11-20 01:49:06.551547+00,374912,S***l,太垃圾了 服务员自以为是 去一次讨厌一次 什么垃圾酒店 劝大家真的不要去了 只是位置好 其他真的太差了 滚粗,1,level_master,49,商务出差,2017年03月入住,231,安达仕客房
223802,2018-11-20 01:49:07.209369+00,2018-11-20 01:49:07.209369+00,374912,_***2,一般一般一般一般一般,2,level_master,51,商务出差,2016年09月入住,398,安达仕客房
224015,2018-11-20 01:49:08.866092+00,2018-11-20 01:49:08.866092+00,374912,D***2,酒店旧旧的 床很软不喜欢 除了位置近新天地 没有其他好感了 房卡很废老是突然就消磁了 住三个晚上我拿了八张房卡 醉了 前台女的态度还很一般 啧啧啧,2.3,level_new,1,朋友出游,2018年05月入住,1,安达仕客房
224204,2018-11-20 01:49:10.58038+00,2018-11-20 01:49:10.58038+00,374912,z***7,差,1,level_master,5,商务出差,2016年01月入住,42,安达仕客房
224287,2018-11-20 01:49:11.191744+00,2018-11-20 01:49:11.191744+00,374912,薄***b,"床，被套很舒服，电动curtain, drape 都很好，房子宽敞，衛浴都很好，服务也好，下次会再住。",1,level_master,5,情侣出游,2016年01月入住,55,安达仕客房
223830,2018-11-20 01:49:07.756997+00,2018-11-20 01:49:07.756997+00,374912,D***2,不是很靠谱,1,level_new,0,代人预订,2018年03月入住,4,安达仕新天地景观房
224361,2018-11-20 01:49:11.956119+00,2018-11-20 01:49:11.956119+00,374912,A***H,我就一个人住 一定要给我一个双床房 尼玛留着给鬼啊 操,1,level_daren,4,商务出差,2017年03月入住,28,安达仕客房
224251,2018-11-20 01:49:10.761283+00,2018-11-20 01:49:10.761283+00,374912,D***5,门口保安态度差。问他们地下车库的时候态度不好。酒店服务态度设施都一般不如隔壁朗庭。,2.3,level_new,0,朋友出游,2016年10月入住,1,安达仕客房
224456,2018-11-20 01:49:12.447829+00,2018-11-20 01:49:12.447829+00,345827,蒙***嗣,这是我住过得服务最差的万豪酒店了，办理入住时一年级相对大些稍胖点的男服务员（看他牛逼的样子像经理？）心不在焉，一边办理一边和其它服务员说话去处理其他事情。等了很久办完后眼皮都不抬把卡扔给我连句话都没有。是公司没给你发工资么？还是家里出了什么事让你脸跟奔丧似的？ 办理入住全程没一句礼貌用语。入住后发现房间连支笔都没有。电梯保安跟盯贼一样看着进电梯的客人，你们这是经常有恐怖事件么？偌大的早餐厅进去吃早饭居然要排队很久才办完，没见过效率这么低下的。当然你万豪牛逼不在乎携程散客，只在乎国外宣传拉来的老外。不会再住这里了,1,level_master,9,商务出差,2018年09月入住,30,豪华房
224392,2018-11-20 01:49:12.16871+00,2018-11-20 01:49:12.16871+00,345827,2***5,酒店位置很好，出门很容易就到南京路步行街。但是不推荐，因为服务太差，是我住过的五星级酒店中最“节省”的酒店，没有之一了，很惊讶是万豪管理的呢！入店时因带着九岁的儿子，带能不能安排个双床房，说是没有了，这个可以理解。然后问是不是能多给一床被子，回复说酒店所有的被子都用光了，没有。问可以给多一条毛毯吗？回复说酒店所有的毛毯都用光了！这个不能理解，五星级酒店里一般标准配置都每个房间备多一条毛毯的，这个要求竟然也能拒绝了。然后住了三天，订的是每天包两个早餐的房间，但是房间竟然每天只给一条浴巾！一个人用湿了第二个人用着很不舒服，所以只能用小毛巾，然后第二天连两条小毛巾也干脆不配给我了！早餐时不配有刀有叉不配勺子，瓷勺很快被拿光，端着一碗豆腐花还要四处找人要勺子。临走时要发票，递过一张发票，信封不主动要的话也省了。不得不夸赞真是一家超环保的五星级酒店！,2.5,level_daren,1,家庭亲子,2018年10月入住,10,豪华房
224483,2018-11-20 01:49:12.940367+00,2018-11-20 01:49:12.940367+00,374912,S***l,这个酒店非常的差 服务各方面不敬人意,1,level_master,49,商务出差,2017年05月入住,231,安达仕新天地景观房
224522,2018-11-20 01:49:13.021496+00,2018-11-20 01:49:13.021496+00,345827,霖***贝,定的双床房，过来和我说只有大床房！差评,2.8,level_new,4,家庭亲子,2017年01月入住,4,豪华房
223740,2018-11-20 01:49:06.606859+00,2018-11-20 01:49:06.606859+00,374912,1***2,差评酒店，这辈子不会再去住了，服务员态度恶劣，前台的服务员没有素质还用上海话骂人，不配星级酒店。房间点餐特别贵，比很多超五星都贵，还不好吃，两个人在房间随便点顿一千多，住了三天结账一万三千，服务员故意刁难。只有打扫卫生的阿姨是服务态度最好的。,1,level_daren,1,商务出差,2016年11月入住,7,安达仕客房
224715,2018-11-20 01:49:14.097327+00,2018-11-20 01:49:14.097327+00,345827,M***0,总体而言一般 有点失望 早餐比较丰富 服务态度也很好 但是房间内插头设计过少且位置不合理  而且电视画质太差 功能太少  ,2.8,level_new,2,朋友出游,2016年08月入住,4,都会景观房
224910,2018-11-20 01:49:15.375115+00,2018-11-20 01:49:15.375115+00,345827,娜***姐,下午5点到酒店办理入住，被告知房间还没打扫出来，说所有的客人都在等，也让我们等着，这是你们的理由吗？晚上8点给我们打电话说房间打扫完了，我也是服了，入住那么多五星酒店，你们算是第一家！房间不大，设施一般，地毯很脏，服务很垃圾！不会再来！,1,level_master,51,家庭亲子,2018年08月入住,43,豪华房
275583,2018-11-20 02:17:56.689412+00,2018-11-20 02:17:56.689412+00,369832,2***1,环境一般，房间硬件差劲，不如三，四百元连锁酒店的设施,2.3,level_daren,3,商务出差,2016年12月入住,26,高级市景双床房
275680,2018-11-20 02:18:00.020701+00,2018-11-20 02:18:00.020701+00,369832,1***9,酒店服务不错,1.3,level_new,0,商务出差,2017年11月入住,4,高级双床房
225282,2018-11-20 01:49:17.152708+00,2018-11-20 01:49:17.152708+00,345827,M***3,前台一男的办理入住全程头都不抬，不看你一眼。外国人办理入住嬉皮笑脸的。万豪的前台服务态度太差了。房间莫名漏水，找工程部也找不到原因，马桶也不干净，床罩还有污渍。以后都不会去万豪了。,2.5,level_new,8,家庭亲子,2018年03月入住,2,豪华房
275581,2018-11-20 02:17:56.636396+00,2018-11-20 02:17:56.636396+00,369832,z***4,真心很失望，酒店除了位置不错，其它没有一样满意，你说酒店老了，设备旧了，我都能够理解，但服务员的态度实在是太差了，从入住到早餐没有一个人有笑脸，搞得我欠他们钱一样，不过还有一种解释就是是日本人开的，服务员是中国人，他们故意整日本人。,2.5,level_master,14,商务出差,2016年05月入住,60,高级园景双床房
275724,2018-11-20 02:18:02.353665+00,2018-11-20 02:18:02.353665+00,369832,M***2,还行吧，整洁大方,2.5,level_daren,0,商务出差,2017年10月入住,5,高级房
224786,2018-11-20 01:49:14.68294+00,2018-11-20 01:49:14.68294+00,345827,森***李,酒店服务很差，满房可以理解，但酒店做不到为客人提供相应的服务，吃自助早餐像吃大排档一样玩喊号排队，前台服务人员？毫无服务意识，一边结账一边发私人电话,1,level_daren,1,商务出差,2018年08月入住,6,豪华房
225431,2018-11-20 01:49:18.382018+00,2018-11-20 01:49:18.382018+00,374912,1***7,非常非常非常差、竟然没有自己的停车场、极其不方便、狗??酒店,1,level_new,0,商务出差,2016年03月入住,4,安达仕客房
225713,2018-11-20 01:49:19.669139+00,2018-11-20 01:49:19.669139+00,374912,海***哥,房间冷冷的感觉，早餐厅太小。,1.5,level_daren,9,商务出差,2015年11月入住,25,安达仕超级大客房
225422,2018-11-20 01:49:18.361331+00,2018-11-20 01:49:18.361331+00,345827,2***1,服务很差，向前台很客气的咨询问题，接连问了两遍服务员头都不抬，国际性酒店对待内宾就这德性？,2.5,level_daren,2,商务出差,2017年06月入住,9,豪华房
226028,2018-11-20 01:49:20.944408+00,2018-11-20 01:49:20.944408+00,345827,蛋***妈,"早上特地按照携程给的电话打过去，询问最早什么时候可以办入住。因为带着个三岁的小孩要睡午觉。
接电话的是个女生，告诉我要下午2点才能办入住。我问她是否可以早些提前到12点。她说可以的，问我是否介意多付半天房费。
我觉得很匪夷所思。住过这么多酒店。有些早上随时可以办入住。人家也没说多收费。一般12点办入住很正常，何来的半天房费？

后来她说要么帮我转前台让我自己问问看。
前台花了十几分钟才有人接。我反应了我的情况，对方说12点就可以入住，并且主动说会帮我留下房间，保证我12点来入住立刻有房间。
一扫之前的不快，甚至很感激前台的热心，12点我到酒店，排队，办理。然后被告知，没有空房。。。我表示早上打过电话了，但是对方说并没有收到类似消息。

经过一番交涉，最后提出，如果现在入住。只有一间残障人用的房间。。。。。
",2.8,level_daren,10,家庭亲子,2017年08月入住,21,豪华房
225529,2018-11-20 01:49:18.760221+00,2018-11-20 01:49:18.760221+00,374912,A***H,这个酒店 真的是 事b一个啊,1,level_daren,4,商务出差,2016年12月入住,28,安达仕客房
225960,2018-11-20 01:49:20.769204+00,2018-11-20 01:49:20.769204+00,345827,1***6,"请看这个被子，这就是五星级酒店的被子，还有吹风机是坏的，太恶心了，这种酒店三星都不如，前台服务差的一逼，使命推荐叫你升级，这家酒店永远
拉黑。",1.5,level_daren,6,其它,2018年06月入住,7,豪华房
225984,2018-11-20 01:49:20.824562+00,2018-11-20 01:49:20.824562+00,19451924,7***e,去欢乐谷玩特地定了欢乐谷旁边的酒店，酒店刚开业没多久，外观很大气，但是一到房间开门就一股很重的装修味道，订的西班牙主题大床房，毫无惊喜啊，很一般，不值850的价格，厕所没有浴缸，里面的洗漱用品跟真正五星级的差很多，就简单的牙刷还有沐浴露和洗发膏，连基本的洗手肥皂都没有，洗漱台明明放了小朋友的刷牙杯，竟然没准备牙刷牙膏。早饭不想说了，东西可选性很少，味道非常一般！这么大的酒店竟然没有游泳池，在酒店里只能床上躺着了……我看也有人评论说没泳池 店家评论说酒店出门步行1000米就是玛雅水上乐园，呵呵，那你们倒是送水上乐园门票啊。反正如果有朋友要来欢乐谷，我是不会推荐这家酒店的，太失望了。,2,level_new,1,家庭亲子,2018年08月入住,2,西班牙主题大床房
226757,2018-11-20 01:49:26.331221+00,2018-11-20 01:49:26.331221+00,19451924,董***人,"离欢乐谷很近的 酒店新开业 味道很重 附近也没什么吃的
服务真的很差 前台经理都在聊天
房间里也没有剃须刀 问了前台等了很久也没有送到",2,level_daren,3,其它,2018年09月入住,5,西班牙主题大床房
227535,2018-11-20 01:49:30.095605+00,2018-11-20 01:49:30.095605+00,374912,_***3,酒店有点旧了，在上海新天地这种竞争激烈的地方来说,1,level_daren,1,商务出差,2016年08月入住,20,安达仕客房
228048,2018-11-20 01:49:33.177334+00,2018-11-20 01:49:33.177334+00,345827,D***U,下午2点15到酒店，被告知房间还没打扫干净，我们把行李寄存，出去逛了一会儿，5点回酒店，还不能办理入住，说房间打扫完了，经理还没验收？不知道一个五星级的酒店为什么效率这样低！另外，房间隔音效果不好，晚上空调压缩机的声音太响，噪音太大！,2.8,level_daren,5,家庭亲子,2016年09月入住,18,家庭套房
227332,2018-11-20 01:49:29.184818+00,2018-11-20 01:49:29.184818+00,374912,_***3,保安和礼宾天生的优越感哪里来的？还不是个看门的 呵呵,1,level_daren,1,商务出差,2016年08月入住,20,安达仕客房
